Open,High,Low,Close,Volume,Number of Trades,Date,Symbol,SMA_50,SMA_200,EMA_50,EMA_200
2692.46,2703.78,2588.31,2635.63,1300.65552,5298,2022-05-07,ETH,3062.0296000000003,,2947.78313316361,3002.2068528041746
2635.18,2641.14,2485.25,2524.48,2431.74897,8164,2022-05-08,ETH,3053.4738,,2931.1830102944486,2997.4533517812474
2521.42,2530.02,2225.54,2233.67,4777.95808,15606,2022-05-09,ETH,3040.9903999999997,,2903.8295589103527,2989.8535174351655
2229.02,2456.43,2199.61,2342.37,7887.67605,30038,2022-05-10,ETH,3029.9452,,2881.8115369923,2983.410895371134
2339.74,2453.41,2005.13,2086.57,11145.93732,39156,2022-05-11,ETH,3012.26,,2850.625594365151,2974.487105367441
2086.32,2194.35,1741.98,1958.5,7202.63857,29846,2022-05-12,ETH,2990.7278,,2815.6402769390666,2964.3777809359244
1957.2,2146.47,1941.46,2006.51,1988.87671,7196,2022-05-13,ETH,2968.6584000000003,,2783.909677843417,2954.846758240045
2012.11,2067.76,1951.1,2055.7,615.13846,3185,2022-05-14,ETH,2947.625,,2755.3524355750474,2945.900024327209
2056.77,2164.82,2000.86,2146.0,848.95364,3741,2022-05-15,ETH,2927.597,,2731.4562616309277,2937.940820105048
2143.66,2143.66,1979.85,2021.8,2075.32148,7381,2022-05-16,ETH,2902.0846,,2703.626604312068,2928.8249910492764
2022.78,2122.36,2007.27,2089.66,1759.03216,6208,2022-05-17,ETH,2877.2475999999997,,2679.54948257434,2920.4750906408262
2091.25,2110.95,1909.1,1914.16,1926.66298,6731,2022-05-18,ETH,2847.5092,,2649.5342087478953,2910.4620051618135
1915.64,2039.94,1903.3,2019.89,2637.42247,6714,2022-05-19,ETH,2820.2090000000003,,2624.8422789930755,2901.600592175129
2018.88,2063.19,1923.07,1958.38,1655.44309,6015,2022-05-20,ETH,2793.6248000000005,,2598.7065033462886,2892.2153126509984
1960.76,1990.14,1937.87,1975.6,891.83578,3296,2022-05-21,ETH,2764.0512,,2574.2709541954537,2883.0947622763615
1975.1,2055.29,1966.64,2042.49,1003.65319,3503,2022-05-22,ETH,2736.0602000000003,,2553.416799128965,2874.7305357860496
2043.24,2088.78,1957.1,1973.4,1893.19289,6778,2022-05-23,ETH,2705.13,,2530.6710423003783,2865.7620727434028
1972.56,1993.39,1913.1,1979.57,1541.80871,5326,2022-05-24,ETH,2674.3376000000003,,2509.059236719971,2856.944241173817
1979.42,2021.12,1932.85,1942.49,1304.40924,5343,2022-05-25,ETH,2644.9968,,2486.840835279972,2847.845193997958
1943.1,1965.58,1736.52,1793.29,3185.43997,10414,2022-05-26,ETH,2617.5124,,2459.6427633082085,2837.352107490516
1790.71,1821.79,1704.33,1725.0,3504.17799,11606,2022-05-27,ETH,2587.4134000000004,,2430.8332431784747,2826.2839273164814
1727.53,1808.86,1722.55,1792.14,1622.66482,5061,2022-05-28,ETH,2559.365,,2405.7864493283387,2815.9939379899492
1792.58,1826.47,1761.42,1812.53,1256.28972,3601,2022-05-29,ETH,2530.4556,,2382.521490531149,2806.009222189054
1813.64,2012.08,1803.42,1998.1,2335.97734,7879,2022-05-30,ETH,2506.4109999999996,,2367.4461379613003,2797.97032445583
1999.35,2015.54,1926.2,1940.77,2926.11971,7990,2022-05-31,ETH,2485.6623999999997,,2350.7137403941906,2789.4409679935834
1942.55,1971.52,1765.66,1818.2,2979.81582,8800,2022-06-01,ETH,2461.4503999999997,,2329.8308486140263,2779.7768787598166
1816.71,1853.27,1782.26,1833.97,2440.52535,7098,2022-06-02,ETH,2435.7558,,2310.3853251389664,2770.365865040814
1835.59,1843.6,1736.74,1775.72,1570.18537,4249,2022-06-03,ETH,2410.8920000000003,,2289.418057486458,2760.4688912593133
