Open,High,Low,Close,Volume,Number of Trades,Date,Symbol,SMA_50,SMA_200,EMA_50,EMA_200
23852.36,24440.72,23184.59,23348.83,2277.25595,37284,2022-08-17,BTC,22157.9806,32709.09625,23421.201722809863,30179.09403722058
23349.03,23594.25,23121.09,23195.31,951.515327,15106,2022-08-18,BTC,22219.527000000002,32635.4848,23412.34322387614,30109.60364879053
23188.04,23205.55,20775.0,20832.56,4078.528899,53504,2022-08-19,BTC,22237.3756,32547.259550000002,23311.17525431237,30017.294756762763
20829.28,21361.92,20769.64,21138.83,1828.997659,22815,2022-08-20,BTC,22274.6976,32459.4817,23225.985244339336,29928.95182385965
21136.48,21790.22,21069.15,21509.5,771.872562,13798,2022-08-21,BTC,22319.814,32382.489500000003,23158.672097502502,29845.176183821248
21519.5,21535.0,20900.0,21400.46,1731.944639,26542,2022-08-22,BTC,22361.593399999998,32303.010950000004,23089.722603482798,29761.14915711656
21397.82,21678.28,20898.09,21524.41,1203.40484,25055,2022-08-23,BTC,22387.3196,32202.739500000003,23028.33779550308,29679.191553563163
21529.3,21892.46,21153.84,21370.41,2830.118038,34947,2022-08-24,BTC,22411.0236,32102.524099999995,22963.32101920884,29596.517110244127
21371.07,21817.93,21312.78,21558.6,1231.683101,22887,2022-08-25,BTC,22430.852600000002,31998.254100000002,22908.23392041634,29516.537835515333
21562.6,21874.34,20110.85,20238.5,4106.088288,50703,2022-08-26,BTC,22403.132200000004,31880.3361,22803.538472556877,29424.219051082346
20236.28,20377.41,19681.97,20037.34,2215.27759,37068,2022-08-27,BTC,22371.8402,31760.3875,22695.06010108406,29330.81726947954
20039.53,20156.99,19426.83,19556.72,1070.142668,26803,2022-08-28,BTC,22331.2584,31636.260449999998,22571.987940257233,29233.562570280737
19552.0,20414.41,19547.27,20286.88,1728.63434,36021,2022-08-29,BTC,22319.8496,31520.246399999996,22482.375864168716,29144.540853163515
20289.94,20575.0,19543.78,19810.09,1734.783561,23519,2022-08-30,BTC,22316.788800000002,31407.306200000003,22377.58034008367,29051.66074517184
19825.74,20488.0,19809.07,20050.08,1521.527283,34905,2022-08-31,BTC,22331.2296,31296.29325,22286.305816943135,28962.09277755819
20054.12,20203.98,19566.32,20129.38,1599.563006,38006,2022-09-01,BTC,22329.0682,31186.779000000002,22201.720490788506,28874.205088229253
20132.25,20435.04,19754.7,19947.33,1554.226478,34600,2022-09-02,BTC,22316.215799999994,31073.809549999994,22113.31302056151,28785.38046048568
19954.47,20050.41,19659.54,19832.72,689.620971,20607,2022-09-03,BTC,22296.224000000002,30950.292150000005,22023.87800014733,28696.299261873886
19835.08,20023.48,19595.22,20009.24,834.438532,21329,2022-09-04,BTC,22272.322,30830.876200000002,21944.87258837685,28609.860861258225
20000.11,20052.34,19639.22,19786.73,1051.611546,14222,2022-09-05,BTC,22252.373400000004,30726.988599999997,21860.239545695407,28522.068514380037
19799.82,20179.48,18659.02,18795.29,2514.231602,32076,2022-09-06,BTC,22179.664200000003,30620.9138,21740.045445864216,28425.284648565314
18791.56,19460.72,18536.82,19287.92,1839.668429,25780,2022-09-07,BTC,22097.558999999997,30516.758199999997,21643.883663673463,28334.365597335807
19296.53,19454.01,19015.54,19318.96,1745.170101,28928,2022-09-08,BTC,22019.4986,30421.654,21552.71018666666,28244.66006900411
19319.92,21600.0,19295.65,21364.31,3067.609904,47286,2022-09-09,BTC,21983.776400000002,30343.339300000003,21545.32194405228,28176.198874287653
21366.14,21804.09,21122.78,21652.49,1428.819744,24423,2022-09-10,BTC,21963.066600000002,30260.54435,21549.524612912977,28111.286348175337
21652.5,21857.14,21350.91,21822.82,1158.949745,32348,2022-09-11,BTC,21950.514800000004,30183.64585,21560.242079073254,28048.714543715883
21821.17,22483.01,21554.28,22395.73,2891.757993,47953,2022-09-12,BTC,21946.65,30104.139000000003,21593.00631126646,27992.46594129085
22396.19,22789.0,19895.31,20174.19,3546.425948,57041,2022-09-13,BTC,21923.9786,30008.90435,21537.36645592268,27914.672150830247
20159.64,20529.1,19619.62,20224.21,2355.785831,42311,2022-09-14,BTC,21903.2746,29914.469849999998,21485.87012431787,27838.1501393792
20219.2,20329.38,19495.88,19699.71,1783.2322,43362,2022-09-15,BTC,21838.341,29824.513249999996,21415.82462924658,27757.17063550478
19707.59,19889.24,19336.68,19802.64,1675.684726,32527,2022-09-16,BTC,21757.517200000002,29707.671700000003,21352.562486923187,27678.021076942543
19798.05,20179.98,19753.06,20110.84,902.692596,16348,2022-09-17,BTC,21684.303799999998,29586.2431,21303.867487436004,27602.725742843613
20114.74,20117.53,19338.68,19417.43,1192.997347,20213,2022-09-18,BTC,21599.849000000002,29463.7033,21229.88954675224,27521.280014059103
19424.32,19678.53,18257.7,19540.09,2764.045921,38277,2022-09-19,BTC,21524.6748,29349.0704,21163.622897859997,27441.865188048567
19533.97,19635.18,18740.54,18869.66,1662.940592,29229,2022-09-20,BTC,21436.594600000004,29247.80165,21073.663568532156,27356.569614038133
18868.01,19799.34,18168.45,18466.35,4338.898461,59219,2022-09-21,BTC,21346.287999999997,29143.10775,20971.415977609326,27268.109717381038
18452.78,19516.2,18359.28,19404.89,3527.023098,44125,2022-09-22,BTC,21277.977400000003,29048.113650000003,20909.98358633053,27189.868725168293
19410.18,19496.18,18535.56,19291.83,2732.032945,40965,2022-09-23,BTC,21211.6198,28954.5728,20846.52658294502,27111.281275166617
19292.79,19312.55,18810.09,18914.7,1250.790985,19998,2022-09-24,BTC,21123.547,28855.342899999996,20770.768677731492,27029.723252528143
18915.13,19177.21,18636.01,18810.25,1146.991059,16934,2022-09-25,BTC,21040.719399999998,28739.66235,20693.885592330258,26947.937449020403
18805.24,19315.99,18687.9,19226.03,2327.0065,32870,2022-09-26,BTC,20961.7426,28638.764649999997,20636.32262792515,26871.10254903015
19225.91,20382.65,18827.24,19077.58,5187.270084,59672,2022-09-27,BTC,20867.088600000003,28540.46725,20575.195466045734,26793.555060980103
19082.76,19788.22,18478.34,19412.05,4021.259066,49710,2022-09-28,BTC,20792.328,28443.370149999995,20529.581918357664,26720.107249428063
19416.06,19642.42,18850.72,19585.16,2389.974444,37302,2022-09-29,BTC,20705.0104,28352.28715,20492.54576469658,26649.112749433756
19587.96,20178.37,19158.61,19423.55,3548.611654,47828,2022-09-30,BTC,20614.8246,28251.010799999996,20450.62436215946,26577.216602673223
19424.58,19482.44,19163.55,19312.75,647.879623,10421,2022-10-01,BTC,20513.0222,28150.955949999996,20406.001838153206,26504.933352895383
19309.16,19396.79,18922.49,19055.8,1197.444005,15479,2022-10-02,BTC,20405.4166,28040.58375,20353.052746460922,26430.812623015827
19061.42,19711.75,18964.71,19626.18,2384.419858,30822,2022-10-03,BTC,20311.8978,27934.071750000003,20324.547932874222,26363.104835722137
19629.32,20463.71,19494.03,20342.75,3241.1054,47602,2022-10-04,BTC,20236.92,27827.08255,20325.261739428173,26303.200807506
20337.15,20365.6,19737.65,20154.59,2263.369294,39281,2022-10-05,BTC,20162.893399999997,27716.899100000002,20318.56873003883,26242.02060046614
20155.84,20447.18,19855.56,19959.98,6227.034721,84727,2022-10-06,BTC,20095.116400000003,27610.6479,20304.50642690005,26179.51273379484
19960.12,20061.62,19324.83,19530.6,3473.547154,68377,2022-10-07,BTC,20021.8222,27503.16975,20274.15715525691,26113.35439813519
19526.96,19623.07,19252.92,19417.23,1150.967833,18532,2022-10-08,BTC,19993.5156,27388.5736,20240.55216877625,26046.72629467116
19418.16,19554.52,19322.38,19441.73,1385.439554,17827,2022-10-09,BTC,19959.5736,27271.282900000002,20209.225809216397,25981.00493850528
19441.28,19524.98,19021.19,19132.82,2568.522375,33488,2022-10-10,BTC,19912.04,27147.092550000005,20167.01381669811,25912.863794838566
19130.63,19267.83,18862.23,19063.54,5319.982667,58838,2022-10-11,BTC,19865.3016,27021.050100000004,20123.74033369034,25844.711319268034
19058.62,19236.0,18982.92,19155.42,2192.387434,28923,2022-10-12,BTC,19817.9218,26894.124300000003,20085.766987271112,25778.151206638504
19155.42,19503.48,18172.26,19372.85,6484.869357,67772,2022-10-13,BTC,19777.9706,26756.843500000003,20057.80945835852,25714.416866273943
19371.65,19949.65,19081.82,19175.48,4569.729238,53698,2022-10-14,BTC,19730.3082,26617.3623,20023.208303128777,25649.352817853305
19177.42,19223.54,18986.0,19067.26,602.158529,9248,2022-10-15,BTC,19706.883400000002,26475.583599999998,19985.72013437863,25583.85935697914
19068.76,19424.58,19066.27,19263.61,748.190493,9925,2022-10-16,BTC,19691.408799999997,26337.071300000003,19957.402089893192,25520.971303675866
19259.03,19673.57,19157.4,19549.99,4008.206123,39772,2022-10-17,BTC,19691.2742,26207.4029,19941.425145191497,25461.55855438556
19544.53,19700.37,19095.52,19331.56,4007.575497,47153,2022-10-18,BTC,19672.1678,26072.7217,19917.50886498791,25400.563543894164
19326.07,19359.64,19070.34,19122.18,2834.00055,31999,2022-10-19,BTC,19658.4096,25939.2889,19886.319497733486,25338.092065845467
19125.17,19340.8,18911.11,19041.69,3602.221144,39837,2022-10-20,BTC,19638.2418,25802.5098,19853.196772332172,25275.441299021135
19044.55,19247.41,18656.0,19172.05,3666.560983,38101,2022-10-21,BTC,19619.095199999996,25665.4385,19826.4851342015,25214.711037339333
19166.23,19254.05,19113.68,19206.26,403.379967,6750,2022-10-22,BTC,19604.2738,25533.93365,19802.162579919088,25154.925454878245
19205.81,19691.7,19076.11,19570.12,1262.330743,15856,2022-10-23,BTC,19599.0218,25416.14735,19793.062870902653,25099.35525134712
19573.53,19600.0,19159.19,19330.46,3311.75908,34343,2022-10-24,BTC,19585.446200000002,25295.41385,19774.921581847648,25041.953308547647
19332.8,20416.64,19242.37,20083.8,5843.708286,55213,2022-10-25,BTC,19591.387600000002,25184.3966,19787.034460990875,24992.61844975613
20081.79,21018.68,20052.43,20766.5,8103.200672,75011,2022-10-26,BTC,19630.8118,25074.344449999997,19825.444874285353,24950.56751990781
20766.53,20871.16,20200.76,20292.1,5580.976765,55888,2022-10-27,BTC,19650.895399999998,24965.392550000004,19843.74507529377,24904.214609261962
20297.59,20748.06,19999.57,20591.44,5519.60961,49918,2022-10-28,BTC,19676.345,24870.69875,19873.066444890093,24861.3014290703
20589.6,21075.68,20555.57,20810.82,2955.614928,30316,2022-10-29,BTC,19665.275199999996,24774.235350000003,19909.84109411009,24820.998131268603
20811.67,20928.83,20513.57,20624.23,1872.680428,19354,2022-10-30,BTC,19644.71,24671.687249999995,19937.85634532146,24779.239244390308
20628.34,20838.99,20243.57,20492.7,3089.643794,34201,2022-10-31,BTC,19618.1076,24574.62315,19959.614920014737,24736.587112605328
20493.8,20692.86,20330.0,20483.94,2894.399331,26308,2022-11-01,BTC,19579.8718,24474.195,19980.176687857296,24694.27221596249
20485.23,20802.88,20063.21,20152.24,5814.672881,45433,2022-11-02,BTC,19579.4328,24373.068199999998,19986.92426872564,24649.077865554904
20153.32,20392.76,20038.26,20208.15,4746.435078,37694,2022-11-03,BTC,19579.1116,24275.6965,19995.599787599145,24604.889528584208
20209.22,21295.52,20182.71,21147.28,6759.66828,58902,2022-11-04,BTC,19608.063000000002,24177.349100000003,20040.76371749722,24570.48545367292
21145.13,21475.41,21083.55,21302.61,1743.009385,20015,2022-11-05,BTC,19638.0624,24076.417249999995,20090.247885438504,24537.969280004538
21301.02,21363.1,20889.12,20908.79,1404.431226,15632,2022-11-06,BTC,19654.0214,23974.120600000002,20122.347576205622,24501.85804338758
20901.79,21065.09,20382.71,20589.39,3851.29632,35762,2022-11-07,BTC,19677.460600000002,23874.618000000002,20140.66296537403,24462.928013105116
20588.47,20680.56,17466.24,18537.65,11634.442058,116579,2022-11-08,BTC,19657.4118,23768.704949999996,20077.799711829954,24403.970022924965
18538.36,18588.99,15599.99,15922.56,6743.66075,87276,2022-11-09,BTC,19598.4698,23651.1764,19914.849134895445,24319.577883393373
15932.95,18188.0,15769.42,17580.04,2943.176137,44485,2022-11-10,BTC,19580.7436,23541.90225,19823.287992350528,24252.517804951647
17580.39,17687.87,16369.84,17054.1,2488.691642,32584,2022-11-11,BTC,19533.7278,23425.047799999997,19714.692384807367,24180.891757141184
17042.83,17099.35,16637.51,16813.35,1008.732561,15306,2022-11-12,BTC,19484.1582,23318.457300000005,19600.914252069822,24107.5828839358
16814.93,16949.73,16245.12,16325.51,930.709892,12944,2022-11-13,BTC,19432.3744,23203.98085,19472.467026498456,24030.149322901612
16331.92,17160.5,15814.87,16612.4,4969.248876,59685,2022-11-14,BTC,19388.4174,23088.29435,19360.307535263222,23956.340871927467
16617.25,17123.98,16525.75,16894.63,8520.401199,65748,2022-11-15,BTC,19341.789399999998,22979.765999999996,19263.614298586235,23886.075092107294
16898.19,17011.62,16383.12,16661.52,3890.202133,34330,2022-11-16,BTC,19293.4682,22874.9083,19161.571384916188,23814.18897178782
16656.25,16744.95,16415.78,16692.72,2154.839322,21875,2022-11-17,BTC,19239.081599999998,22765.942399999996,19064.753683546925,23743.328584008836
16695.4,16994.47,16551.95,16701.82,1758.476916,19159,2022-11-18,BTC,19181.4148,22656.8625,18972.089617525475,23673.2638219789
16701.83,16822.78,16551.01,16706.97,470.155473,10500,2022-11-19,BTC,19127.0832,22551.6702,18883.26139723036,23603.9474655413
16699.42,16752.47,16177.98,16284.06,1079.236997,12500,2022-11-20,BTC,19066.5094,22434.734500000002,18781.331930672306,23531.112764391637
16284.06,16322.78,15486.74,15780.0,1805.011135,20783,2022-11-21,BTC,19000.9934,22330.844399999998,18663.632639273394,23453.98726424844
15780.0,16304.16,15622.74,16218.73,2123.896625,19288,2022-11-22,BTC,18932.844399999998,22231.822549999997,18567.75410439993,23381.994654653932
16229.54,16694.65,16164.23,16613.02,2315.271367,22106,2022-11-23,BTC,18858.2498,22137.49145,18491.0978650117,23314.641673015583
16604.87,16810.89,16462.63,16599.81,1416.419041,15615,2022-11-24,BTC,18787.1542,22050.172000000002,18416.929713442612,23247.827427512944
16602.13,16621.88,16346.11,16520.64,1063.55348,12721,2022-11-25,BTC,18718.3674,21982.227399999996,18342.565410954667,23180.890239179484
16523.76,16698.77,16389.63,16471.64,435.505098,7957,2022-11-26,BTC,18657.188199999997,21909.495700000003,18269.19578699566,23114.131530331928
16465.05,16595.98,16404.59,16428.4,382.048973,5701,2022-11-27,BTC,18597.4116,21846.0684,18197.0077169174,23047.60683848783
16424.82,16486.01,15998.89,16212.51,1561.205164,17962,2022-11-28,BTC,18532.8272,21781.9577,18119.184277038286,22979.59592467203
16209.97,16545.96,16098.75,16441.05,1486.059194,15778,2022-11-29,BTC,18478.991800000003,21717.591350000002,18053.37508970345,22914.535766217585
16441.05,17242.09,16427.05,17164.98,2233.816116,29384,2022-11-30,BTC,18441.0206,21652.98625,18018.536066577828,22857.326256105967
17162.8,17320.96,16848.97,16976.49,1152.64243,16357,2022-12-01,BTC,18397.442,21581.13195,17977.671514947324,22798.810472463123
16970.59,17105.07,16779.99,17096.4,982.293208,13048,2022-12-02,BTC,18351.913,21517.220550000002,17943.11184769449,22742.070069752048
17091.78,17158.85,16862.57,16879.06,529.821032,7955,2022-12-03,BTC,18305.9846,21449.3698,17901.38432425549,22683.7316610978
16883.97,17202.45,16880.56,17106.46,671.866365,9930,2022-12-04,BTC,18266.7686,21391.62675,17870.21082134351,22628.23642068887
17104.72,17419.36,16869.44,16968.71,1850.641398,24545,2022-12-05,BTC,18220.870600000002,21324.8651,17834.85784795749,22571.922724960623
16968.93,17106.61,16910.0,17088.37,1376.064526,21906,2022-12-06,BTC,18171.6382,21264.286999999997,17805.583814704256,22517.360011279423
17090.14,17137.26,16685.62,16837.35,906.982363,15167,2022-12-07,BTC,18121.754,21201.266900000002,17767.61386118644,22460.84249872938
16839.33,17296.05,16737.94,17220.61,1005.296721,15194,2022-12-08,BTC,18083.7226,21135.9365,17746.16272937521,22408.700881826604
17222.55,17358.24,17068.04,17131.41,628.721642,10372,2022-12-09,BTC,18045.517,21076.13355,17722.054779203634,22356.190524793506
17127.67,17226.88,17095.18,17129.89,280.844573,4700,2022-12-10,BTC,18004.6738,21013.463849999996,17698.832630999572,22304.187534497054
17129.77,17270.79,17071.81,17084.74,448.306265,7937,2022-12-11,BTC,17962.2434,20951.18505,17674.750567038805,22252.252733158777
17086.62,17240.58,16873.77,17204.88,831.739269,12922,2022-12-12,BTC,17914.9386,20891.1151,17656.32427029219,22202.030118898492
17211.41,17967.49,17083.4,17782.0,1353.343635,26749,2022-12-13,BTC,17883.969399999998,20836.89515,17661.25273028073,22158.049719705472
17782.93,18379.51,17662.65,17804.72,3585.022348,48486,2022-12-14,BTC,17838.3878,20780.707449999998,17666.8788977207,22114.733006076563
17801.85,17854.26,17283.91,17359.37,1863.836197,29197,2022-12-15,BTC,17770.2452,20720.1093,17654.819725261066,22067.41596123998
17355.01,17526.27,16532.94,16633.71,2945.142181,46084,2022-12-16,BTC,17697.077400000002,20644.47445,17614.776206623377,22013.349235257498
16625.45,16796.67,16583.73,16780.38,1074.492452,22484,2022-12-17,BTC,17620.856200000002,20569.45005,17582.054786755794,21961.279889633046
16781.49,16855.91,16663.99,16738.88,676.474706,13394,2022-12-18,BTC,17539.417400000002,20504.09175,17548.9891088438,21909.315711626747
16741.57,16814.49,16283.49,16439.89,1479.406444,27156,2022-12-19,BTC,17455.7306,20433.872199999998,17505.495026144043,21854.893565242404
16436.13,17048.57,16398.97,16898.75,2231.510723,42391,2022-12-20,BTC,17383.851599999998,20369.845149999997,17481.70110355016,21805.57870389671
16898.67,16922.3,16732.51,16829.61,868.853082,18714,2022-12-21,BTC,17310.765,20304.70345,17456.12890341094,21756.06657748978
16828.58,16864.11,16563.47,16822.08,1298.109936,27922,2022-12-22,BTC,17244.1618,20239.1939,17431.26424053208,21706.972183683913
16824.09,16945.58,16761.57,16782.2,980.279996,21065,2022-12-23,BTC,17175.6428,20166.15955,17405.810740903373,21657.969475388552
16781.48,16864.1,16776.9,16834.19,259.818886,8867,2022-12-24,BTC,17089.381,20094.7345,17383.394241260103,21609.971669663297
16838.18,16853.97,16731.82,16833.45,443.661161,9765,2022-12-25,BTC,16999.9978,20027.850150000002,17361.827800426374,21562.444090860678
16832.62,16942.28,16792.23,16919.83,479.431244,13549,2022-12-26,BTC,16920.2186,19961.916299999997,17344.49455335083,21516.248925777487
16921.8,16966.97,16604.33,16705.84,982.390394,19241,2022-12-27,BTC,16842.5476,19899.98395,17319.449276748837,21468.384160346865
16707.35,16783.9,16471.43,16545.89,1491.096529,28293,2022-12-28,BTC,16802.7124,19840.6072,17289.113618837117,21419.40411895038
16547.63,16662.69,16492.62,16634.04,748.75969,18332,2022-12-29,BTC,16816.942,19790.7478,17263.424457314093,21371.788555577743
16631.15,16650.64,16369.84,16609.35,1080.822896,23303,2022-12-30,BTC,16797.5282,19761.33685,17237.774478595893,21324.40110726354
16605.84,16639.73,16466.79,16525.07,563.619323,13150,2022-12-31,BTC,16786.9476,19733.3138,17209.82528335684,21276.64656888281
16524.41,16628.2,16497.67,16617.57,309.056051,8179,2023-01-01,BTC,16783.032,19703.4287,17186.599585970296,21230.287598048155
16619.93,16785.92,16549.68,16677.87,713.131373,16140,2023-01-02,BTC,16790.0792,19684.9565,17166.649406128323,21184.98991050539
16674.84,16774.53,16604.95,16674.12,743.945758,19067,2023-01-03,BTC,16791.313599999998,19666.02805,17147.334527456624,21140.105632788916
16676.49,16984.83,16653.41,16849.97,1511.331821,28854,2023-01-04,BTC,16790.4204,19655.372,17135.673173438718,21097.417716044747
16852.47,16878.61,16756.91,16832.48,722.090851,14913,2023-01-05,BTC,16793.8396,19636.669299999998,17123.78324506857,21054.98052484032
16829.96,17030.14,16683.74,16952.15,1227.368213,19544,2023-01-06,BTC,16799.0282,19618.52435,17117.05252957569,21014.156340513553
16952.1,16982.15,16908.62,16945.2,268.373706,6279,2023-01-07,BTC,16803.895800000002,19599.655749999998,17110.313214690366,20973.66921274725
16944.93,17157.28,16913.17,17128.62,587.515062,8105,2023-01-08,BTC,16812.3288,19585.345550000002,17111.031127839764,20935.41001660051
17131.78,17395.51,17105.39,17181.92,1721.318758,22159,2023-01-09,BTC,16830.286,19565.68965,17113.81108361075,20898.06185723135
17180.8,17488.38,17146.6,17441.76,1213.47196,21014,2023-01-10,BTC,16863.521200000003,19546.73495,17126.671825429938,20863.670793975318
17439.34,17996.94,17318.95,17944.83,1648.122479,27921,2023-01-11,BTC,16898.0432,19528.99625,17158.756459726803,20834.627601995464
17948.13,19113.49,17908.33,18852.95,6914.652036,83759,2023-01-12,BTC,16942.8418,19518.02465,17225.19542209046,20814.90941690098
18844.86,20003.26,18718.59,19930.08,5011.223577,65063,2023-01-13,BTC,17009.4472,19514.0281,17331.269327106518,20806.105144095996
19929.16,21250.17,19890.43,20953.76,8620.941878,99624,2023-01-14,BTC,17098.1096,19517.393500000002,17473.327784867044,20807.57434664231
20952.7,21044.33,20572.1,20869.54,2245.308389,33884,2023-01-15,BTC,17186.0676,19521.15125,17606.512577617355,20808.19092030756
20879.04,21447.7,20629.46,21192.09,2900.430181,42547,2023-01-16,BTC,17281.3414,19527.41105,17747.123456926478,20812.010811647782
21187.47,21581.9,20851.69,21136.37,2085.221161,36699,2023-01-17,BTC,17379.818600000002,19536.72925,17880.035086066615,20815.238266258253
21128.58,21646.08,20412.41,20677.13,1745.364229,29003,2023-01-18,BTC,17464.5402,19543.8465,17989.725082691453,20813.864054653695
20677.13,21190.9,20660.38,21074.78,764.076433,15143,2023-01-19,BTC,17542.7362,19552.66295,18110.70762846826,20816.460233214355
21080.05,22758.1,20868.93,22681.03,2614.471429,46113,2023-01-20,BTC,17656.827,19564.8776,18289.935956763624,20835.0131662172
22675.01,23353.62,22439.37,22775.95,4471.41213,64551,2023-01-21,BTC,17770.418,19577.8313,18465.858076106226,20854.325970533446
22783.64,23074.91,22309.38,22714.51,3497.443376,45799,2023-01-22,BTC,17887.127,19588.5681,18632.471877043237,20872.835264358986
22710.87,23173.98,22514.16,22915.06,2640.997861,39699,2023-01-23,BTC,18003.299,19595.020800000002,18800.41650931605,20893.15590849472
22913.74,23157.5,22473.84,22631.85,2143.908361,32366,2023-01-24,BTC,18116.5618,19600.17035,18950.668803068365,20910.456347216164
22639.7,23809.38,22340.0,23055.67,2197.009498,38622,2023-01-25,BTC,18235.9078,19607.519650000002,19111.649242163723,20931.8017566966
23071.15,23274.74,22858.6,23005.88,1193.341499,22606,2023-01-26,BTC,18359.2784,19618.26245,19264.364173843576,20952.439351157333
23006.98,23493.4,22580.0,23067.18,1626.405074,30613,2023-01-27,BTC,18476.2098,19633.7827,19413.494206241867,20973.48154666821
23066.49,23183.44,22884.67,23021.21,435.528919,10504,2023-01-28,BTC,18594.0058,19652.24855,19554.97325697748,20993.85695416405
23025.0,23962.88,22969.63,23744.82,1334.888544,28167,2023-01-29,BTC,18726.3044,19669.7854,19719.280972390126,21021.229720789284
23744.81,23798.15,22499.57,22831.95,1455.269402,29294,2023-01-30,BTC,18841.248600000003,19680.9954,19841.34642445326,21039.246837995364
22822.89,23273.69,22721.55,23128.28,967.825659,19719,2023-01-31,BTC,18959.7166,19692.47525,19970.24578035705,21060.0332376173
23125.65,23800.0,22786.01,23726.72,1585.109473,31384,2023-02-01,BTC,19078.611,19705.08715,20117.558494852856,21086.567434257926
23726.72,24233.55,23423.76,23482.33,2368.821196,47738,2023-02-02,BTC,19192.1632,19718.578,20249.510318584118,21110.405867747897
23484.37,23708.08,23210.18,23421.84,1761.853992,36926,2023-02-03,BTC,19313.4126,19723.53345,20373.915404129842,21133.40521234742
23424.81,23582.05,23256.02,23327.52,429.027857,11673,2023-02-04,BTC,19447.2888,19723.205149999998,20489.743035340438,21155.237200284264
23323.92,23423.76,22750.0,22932.23,914.875938,21650,2023-02-05,BTC,19570.3258,19721.7564,20585.526837876107,21172.918720679445
22928.37,23151.2,22631.38,22760.79,736.100893,16680,2023-02-06,BTC,19690.764,19719.80825,20670.83127560646,21188.71843490154
22759.66,23347.52,22746.14,23246.32,1714.322276,39037,2023-02-07,BTC,19826.8926,19722.59995,20771.830833425814,21209.192082315458
23243.0,23436.71,22674.4,22958.53,1418.778459,41090,2023-02-08,BTC,19948.088200000002,19725.14055,20857.58374191892,21226.598429755104
22964.85,23008.58,21700.0,21798.17,2386.315673,42473,2023-02-09,BTC,20047.459400000003,19721.18655,20894.469477529943,21232.285709061023
21798.49,21938.93,21470.39,21631.55,1561.633344,29756,2023-02-10,BTC,20143.6488,19722.8055,20923.37459605818,21236.258488075342
21623.14,21901.77,21601.16,21863.65,425.428935,9942,2023-02-11,BTC,20245.2778,19725.8267,20960.248141310803,21242.501189686533
21866.56,22091.04,21632.58,21783.16,652.899657,17243,2023-02-12,BTC,20344.2572,19720.01055,20992.519194592733,21247.880879341392
21780.98,21891.26,21362.58,21774.44,1362.856297,34120,2023-02-13,BTC,20443.077,19709.6636,21023.182755589096,21253.120273576802
21777.93,22312.29,21558.27,22200.34,1867.404055,37974,2023-02-14,BTC,20548.6872,19701.80775,21069.345784781683,21262.54534548151
22196.2,24365.92,22047.74,24329.49,2550.343062,44926,2023-02-15,BTC,20701.1602,19705.25435,21197.194577535345,21293.062207715528
24327.0,25248.03,23508.79,23518.71,2833.209053,47611,2023-02-16,BTC,20840.616599999998,19706.3539,21288.234398024157,21315.207956892486
23522.79,25014.06,23346.49,24577.41,2952.899383,44649,2023-02-17,BTC,20999.484,19712.8726,21417.221676533012,21347.667678714453
24570.72,24875.05,24436.84,24628.46,1141.060212,27535,2023-02-18,BTC,21159.8662,19721.106499999998,21543.152591178776,21380.312378428738
24630.43,25193.38,24202.59,24263.0,1744.260125,35813,2023-02-19,BTC,21314.6248,19728.3194,21649.813273877648,21408.995837349845
24266.76,25113.4,23844.34,24838.09,1988.734029,37831,2023-02-20,BTC,21479.0352,19739.4613,21774.843733725582,21443.116177276712
24835.34,25242.62,24145.47,24453.24,2484.635281,58997,2023-02-21,BTC,21634.5426,19745.1358,21879.878881422617,21473.06765809983
24448.9,24473.5,23583.63,24181.73,2155.166063,43505,2023-02-22,BTC,21784.6948,19751.2863,21970.147552739378,21500.019522198338
24186.71,24597.2,23611.94,23937.75,2680.622008,66799,2023-02-23,BTC,21926.4504,19755.1007,22047.308433024107,21524.27554685308
23941.66,24125.23,22854.66,23183.13,2197.106284,61314,2023-02-24,BTC,22053.463399999997,19751.964949999998,22091.850455258456,21540.781561312255
23181.4,23219.12,22760.09,23155.42,903.73265,23984,2023-02-25,BTC,22177.528800000004,19751.99165,22133.559064856167,21556.847615428553
23156.96,23681.3,23065.36,23558.22,970.409065,28523,2023-02-26,BTC,22309.7892,19750.027550000003,22189.42812113632,21576.761768508866
23561.67,23891.35,23117.11,23490.18,1424.037752,35374,2023-02-27,BTC,22437.0204,19747.81425,22240.43799873882,21595.80075588689
23491.11,23596.76,23027.14,23140.1,1739.37979,51452,2023-02-28,BTC,22556.184000000005,19741.5004,22275.718861533376,21611.166917519855
23140.48,23998.92,23020.41,23629.08,2221.546451,70570,2023-03-01,BTC,22679.9304,19737.4654,22328.7918473556,21631.24565465896
23628.02,23797.2,23198.89,23468.02,2072.153148,62175,2023-03-02,BTC,22790.3942,19733.2949,22373.46746118479,21649.52201630415
23466.77,23476.07,21985.68,22358.06,2585.271248,60115,2023-03-03,BTC,22860.4964,19724.627,22372.863247020683,21656.572145495153
22354.66,22408.39,22160.0,22346.68,667.56317,19603,2023-03-04,BTC,22908.8284,19717.0808,22371.836453019874,21663.438890316098
22344.44,22652.51,22198.81,22430.68,979.42078,26175,2023-03-05,BTC,22938.366800000003,19712.49005,22374.144043097524,21671.07313021345
22430.07,22594.99,22259.68,22407.44,1031.20915,18163,2023-03-06,BTC,22969.1248,19708.5507,22375.449766897622,21678.400163743667
